Arquivo,Parágrafo,Número do parágrafo
chikungunya_protocolo_3.txt,"No âmbito das emergências, o Ministério da Saúde desempenha um papel essencial de suporte a estados e municípios na resposta.",41
chikungunya_protocolo_3.txt,"Toda as ações em Saúde Pública (DEMSP/SVSA/MS), também vinculado à SVSA/MS. 15 Plano de contingência nacional para dengue, chikungunya e Zika Por seu turno, a Coordenação-Geral de Laboratórios de Saúde Pública (CGLAB/SVSA/MS) possui um papel relevante na resposta, uma vez que é a área responsável por coordenar a Rede Nacional de Laboratórios de Saúde Pública (RNLSP), formada pelos Laboratórios Centrais de Saúde Pública (Lacen) e sua respectiva Rede Descentralizada, localizados nos 26 estados e no Distrito Federal, além de contar com unidades laboratoriais no Instituto Evandro Chagas (IEC), também vinculado à SVSA/MS.",46
chikungunya_protocolo_3.txt,"Desta forma, a Secretaria de Atenção Primária à Saúde (SAPS/MS) é responsável pela principal porta de entrada no SUS, coordenando o cuidado e ordenando as ações e os serviços disponibilizados na rede.",50
chikungunya_protocolo_3.txt,"A Secretaria de Atenção Especializada à Saúde (SAES/MS), por sua vez, é responsável pelo SUS à população, além de identificar os serviços de referência para o estabelecimento de padrões técnicos nos atendimentos de urgência e emergência, atenção hospitalar e domiciliar e segurança do paciente.",52
chikungunya_protocolo_3.txt,"Para além de seu caráter estruturante, ele é responsável por ações de educomunicação e mobilização, visando a uma participação comunitária.",54
chikungunya_protocolo_3.txt,"Além disso, faz a gestão do ecossistema de informações nas mídias, a fim de captar e esclarecer rumores, boatos, informações equivocadas e as desinformações sobre o tema. 16 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde Todas estas ações, em parceria com estados, municípios e o Distrito Federal, estão previstas no escopo da Política Nacional de Vigilância em Saúde (PNVS), estabelecida pela Resolução n.º 588, de 12 de junho de 2018, do Conselho Nacional de Saúde (Brasil, 2018).",55
chikungunya_protocolo_3.txt,"O RSI 2005 (Anvisa, 2009) é o instrumento jurídico internacional vinculativo e atribui, ao Ministério da Saúde, entre outros, o papel de aplicar o instrumento/algoritmo de decisão e de notificar a Organização Mundial da Saúde (OMS) sobre todos os eventos em seu território de atuação que possam se constituir numa ESPII, bem como sobre qualquer medida de saúde implementada em resposta a tal evento, no prazo de 24 horas.",61
chikungunya_protocolo_3.txt,"O Departamento de Emergências em Saúde Pública (DEMSP), vinculado à SVSA/MS, é o ponto focal do RSI para notificar a OMS sobre as ESPII, e tem, entre as suas atribuições, auxiliar na coordenação da vigilância epidemiológica, na investigação de surtos, na emissão de alertas, em desastres, desassistências e recomendações pertinentes durante uma emergência, e apoiará a reposta às epidemias por arboviroses nas esferas federal, estadual e municipal. 19 Plano de contingência nacional para dengue, chikungunya e Zika O cenário epidemiológico das arboviroses, em grande parte do Brasil, é caracterizado regiões geográficas.",64
chikungunya_protocolo_3.txt,"Auxilia na determinação de situações de alerta epidêmico e previsão de epidemias, por meio da sobreposição da curva epidêmica (frequência observada ou incidência do ano atual) ao canal endêmico (frequência esperada), de modo que permite identificar o excesso de incidência observada em relação à esperada (Figura 2).",71
chikungunya_protocolo_3.txt,"Para este documento, foram considerados os estágios operacionais: normalidade, mobilização, alerta e situação de epidemia para ativação do plano de contingência (Figura 2). 21 Plano de contingência nacional para dengue, chikungunya e Zika FIGURA 2 – Exemplo de estruturação de diagrama de controle e seus componentes (limite superior, mediana, taxa de incidência) 22 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde Fonte: CGARB/DEDT/SVSA/MS.",73
chikungunya_protocolo_3.txt,"A partir dos cenários identificados nas UFs, pode ser ativado um Centro de Operações de Emergências (COE), que será responsável pela coordenação das ações de resposta entre as três esferas de gestão do SUS, mesmo na ausência de declaração de emergência de 6saúde pública de importância nacional ou internacional.",91
chikungunya_protocolo_3.txt,"O COE utiliza a lógica do Sistema de Comando de Operações (SCO) para seu funcionamento, sendo o responsável por liderar e coordenar a resposta à emergência.",92
chikungunya_protocolo_3.txt,"Quando o impacto da epidemia for grave ou crítico, segundo os critérios da ferramenta, deve-se avaliar a pertinência de se declarar ESPIN, de maneira a agilizar processos aquisitivos emergenciais, de insumos e/ou recursos humanos, os quais demandem uma ação direta da esfera federal, com o objetivo de mitigar os efeitos da epidemia. 26 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde 6.2 CENÁRIOS DE RISCO PARA CHIKUNGUNYA QUADRO 2 – Estágios operacionais, cenários de risco e critérios para ativação de E/OU E/OU (RT-PCR) acima de 20% por quatro semanas E/OU E/OU E/OU Letalidade por casos prováveis acima de 0,05% E/OU E/OU Fonte: SVSA/MS. 27 Plano de contingência nacional para dengue, chikungunya e Zika Durante todo o acionamento do plano de contingência, deve-se realizar avaliação periódica dos cenários, aplicando-se a ferramenta STAR.",95
chikungunya_protocolo_3.txt,"Para Zika, a ocorrência de surto de síndrome congênita de Zika é considerada impacto grave. 28 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde Para cada arbovirose com seu respectivo cenário proposto, deverão ser executadas ações relacionadas aos componentes do plano: gestão, vigilância epidemiológica e laboratorial, vigilância entomológica e controle do vetor, rede de assistência, comunicação/ mobilização social e educação em saúde.",99
chikungunya_protocolo_3.txt,"Em 2021, o sistema ganhou amplitude nacional, com o apoio do Ministério da Saúde realizando análises em nível estadual.",106
chikungunya_protocolo_3.txt,"Entre essas medidas preparatórias, destacam-se a emissão de alertas epidemiológicos para estados e municípios; a realização de reunião nacional presencial com todos as UFs para preparação para o período de alta transmissão; a revisão de guias de manejo clínico de dengue e chikungunya; a capacitação de médicos e enfermeiros das 27 UFs para atuar como multiplicadores em seus estados; a abertura de processos para aquisição de insumos (Atas de Registro de Preços – Pregão 90015/2024, medicamentos, sais de reidratação, soro, bombas costais); a implementação da Sala Nacional de Arboviroses, por meio da Portaria GM/MS no 2.242, de 8 de dezembro de 2023; o lançamento da campanha de mobilização social; a atualização do painel de arboviroses; e repasse financeiro de R$ 256 milhões adicionais para estados e municípios (Brasil, 2024c).",107
chikungunya_protocolo_3.txt,"A partir das informações levantadas pelos componentes de um plano de contingência (gestão, vigilância epidemiológica, vigilância laboratorial, manejo integrado de vetores, assistência em saúde, comunicação de risco e participação comunitária), são conjugados conhecimentos para se compreender o processo saúde- -doença, prever as necessidades, identificar as condições de risco e orientar a definição os sistemas de saúde. 30 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde As principais atribuições de uma Sala de Situação em saúde são, em suma: Apoio no planejamento de ações e/ou na construção de planos de enfrentamento das epidemias ou emergências em saúde pública; Realização de monitoramento de vários temas de interesse; Avaliação da probabilidade da ocorrência do risco de cada tema; Detecção da alteração do padrão epidemiológico; Ativação permanente ou temporária; Além disso, não necessita de resposta coordenada e de articulação com outras esferas e pode indicar a ativação de um COE.",115
chikungunya_protocolo_3.txt,"Nesta perspectiva, cabe destacar as tipologias de equipes da APS: Equipes de Saúde da Família (eSF); Equipes de Atenção Primária (eAP); eMulti; eSB; Equipes de Saúde da Família Ribeirinha (eSFR); Equipes de Saúde da Família que atuam em Unidades Básicas de Saúde Fluvial (UBSF); Equipes de Consultório na Rua (eCR); Equipes de Atenção Primária Prisional (eAPP). 40 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde o potencial de enfrentamento de diversos cenários epidemiológicos, em especial, dos que se referem às doenças negligenciadas, como as arboviroses.",131
chikungunya_protocolo_3.txt,"Juntas, comunicação e participação comunitária fortalecem a resposta à epidemia, promovendo ações coordenadas e eficazes que ajudam a reduzir a trans- missão do vírus e proteger a saúde pública. 42 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde 7.2.1 ESTÁGIO OPERACIONAL: MOBILIZAÇÃO Na resposta inicial, as atividades são focadas na identificação precoce do aumento dos casos a partir do monitoramento da situação epidemiológica, visando não só mitigar o impacto imediato do surto, mas também organizar os serviços de saúde para uma possível escalada das medidas de resposta, caso a situação se agrave.",152
chikungunya_protocolo_3.txt,Fonte: SVSA/MS. 46 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde 7.2.2 ESTÁGIO OPERACIONAL: ALERTA Refere-se à fase em que há sinais claros de um aumento significativo na incidência de arboviroses.,153
chikungunya_protocolo_3.txt,"QUADRO 6 – Setores e ações do estágio de alerta estabelecidas para resposta às arboviroses; (recursos financeiros, insumos, materiais, equipes);  Apresentar, monitorar e propor ações frente à situação da epidemia nas reuniões do CME;  Avaliar, junto às Secretarias do Ministério da Saúde envolvidas na resposta, o potencial acionamento de recursos adicionais para atendimento à epidemia; às secretarias de saúde; humanos e financeiros; Saúde em apoio à gestão local; dos trabalhadores e pacientes da RAS, com base na atenção recomendada para períodos epidêmicos;  Acompanhar as reuniões do COE nas UFs, sempre que necessário;  Designar porta-voz e decidir sobre a instalação do COE nacional;  Utilizar os resultados da avaliação de risco, realizada por meio da ferramenta STAR, para tomada de decisão quanto à abertura do COE e sobre declaração de emergência. 47 Plano de contingência nacional para dengue, chikungunya e Zika  Manter atividades do estágio de mobilização;  Participar de reuniões do COE Arboviroses, acompanhando locais mais críticos; indicadores epidemiológicos;  Publicar informes diários, bem como atualizar o painel de monitoramento de arboviroses diariamente;  Subsidiar tecnicamente atividades de comunicação, mobilização social e de setores parceiros;  Apoiar estados e municípios na investigação de óbitos, casos em do Zika;  Acompanhar, junto à rede assistencial, indicadores e investigação de casos de Zika em mulheres em idade fértil.  Manter atividades do estágio de mobilização;  Priorizar o diagnóstico nas amostras de pacientes gestantes, crianças e idosos, casos graves e óbitos.  Manter atividades do estágio de mobilização; tendência aponte para piora da situação epidemiológica; municípios com população acima de 100 mil habitantes.  Manter e intensificar atividades do estágio de mobilização; de busca ativa de casos suspeitos;  Reunir-se com gestores dos territórios prioritários, junto aos COSEMS, para discutir estratégias de qualificação da assistência; retaguarda laboratorial;  Apoiar na investigação do óbito, principalmente em relação ao itinerário terapêutico do usuário na RAS;  Avaliar a necessidade de assessoramento técnico presencial. 48 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde RAS, reconhecimento dos sinais e sintomas e atendimento adequado dos usuários que buscam pelos serviços, sobretudo às populações específicas, considerando-se os ciclos de vida;  Fomentar, junto aos gestores, a importância da atuação às arboviroses, com foco na prescrição de hidratação venosa e solicitação de exames, conforme normativos vigentes do Conselho Federal de Enfermagem (COFEN); da Dengue em todos os pontos de atenção da RAS; pacientes nas salas de espera, desde o primeiro momento de suspeita, com atenção contínua e permanente; precoce em todos os níveis de atendimento, abrangendo tanto os serviços de saúde especializados quanto a APS; volêmica aos pacientes classificados como grupos C e D, antes de encaminhá-los para outras unidades de referência; sinais e sintomas característicos de dengue, sobretudo em unidades de APS, por meio de protocolos e diretrizes definidos, com retorno de resultados em tempo oportuno e atentando-se à necessidade de ajustes da oferta, conforme o número de casos; maior gravidade clínica;  Orientar a promoção do uso dinâmico dos leitos hospitalares, por de gestão da clínica desempenhadas pelas equipes assistenciais; para atendimento em situações de maior demanda; da oferta de leitos de unidade de tratamento intensivo (UTI) para atendimento de casos graves; usuários suspeitos ou confirmados para arboviroses, a fim de priorizar, por meio de critérios clínicos definidos, o acesso aos leitos nas unidades de referência dos territórios;  Orientar a adoção de um sistema eficiente de gestão de leitos, a exemplo do Núcleo Interno de Regulação (NIR), que possibilite o monitoramento dos leitos para alocação adequada de usuários; entre os serviços de saúde em todos os níveis de atenção, promo- vendo a comunicação e o compartilhamento de informações; 49 Plano de contingência nacional para dengue, chikungunya e Zika durante toda a permanência no serviço de saúde; especializada saúde presentes nos serviços, independentemente da categoria profissional, evitando sobrecarga da equipe diretamente envolvida na assistência. frente às arboviroses, em especial, por ciclos de vida e popula- ções específicas; presentes nos planos de contingência dos territórios; enfrentamento às arboviroses na RAS, contando com o apoio de movimentos sociais, em especial, em territórios mais vulnerabilizados, considerando-se os determinantes sociais e ambientais em saúde; de diferentes públicos-alvo, principalmente quanto aos sinais de alarme e gravidade das arboviroses; e veículos de mídia, para combate à desinformação.",155
chikungunya_protocolo_3.txt,"Fonte: SVSA/MS. 50 Secretaria de Vigilância em Saúde e Ambiente | Ministério da Saúde 7.2.3 ESTÁGIO OPERACIONAL: SITUAÇÃO DE EPIDEMIA Esse estágio é ativado quando um surto de arboviroses já está amplamente disseminado, exigindo uma resposta imediata e em larga escala.",156
chikungunya_protocolo_3.txt,"QUADRO 7 – Setores e ações de situação de epidemia  Manter as atividades do estágio de alerta;  Encaminhar, para o gabinete de todas as Secretarias envolvidas, epidemiológica;  Designar pontos focais para assessoria técnica às UFs e porta-voz; Gestão de governo federal, estadual e municipal; ter coordenação do COE local;  Apoiar o desenvolvimento das ações intersetoriais e interinsti- tucionais;  Utilizar os resultados da avaliação de risco, realizada por meio da ferramenta STAR, para tomada de decisão quanto à abertura do COE e sobre declaração de emergência.  Manter as atividades do estágio de alerta; Vigilância  Subsidiar a tomada de decisão para acionamento da FN-SUS; epidemiológica  Apoiar na investigação de óbitos, casos em gestantes e suspeitas de anomalias congênitas em decorrência do Zika.  Manter as atividades do estágio de alerta; da vigilância laboratorial.  Manter e intensificar atividades dos estágios de mobilização e alerta; Manejo  Orientar as SES para avaliação da situação local, efetividade de vetores monitoramento entomológico, para direcionamento da força de trabalho às ações de controle. 51 Plano de contingência nacional para dengue, chikungunya e Zika e alerta;  Avaliar a necessidade de apoio técnico presencial. e alerta;  Apoiar a gestão local no fortalecimento da resposta especializada, principalmente em relação ao cuidado dos casos graves; assistenciais;  Apoiar na reorganização dos serviços pertencentes à RAS, assim como, se necessário, na ampliação da capacidade adicionais (insumos, materiais e equipes), para atendimento à emergência;  Subsidiar a tomada de decisão para acionamento da FN-SUS;  Proceder à articulação intersetorial e interinstitucional, junto às áreas envolvidas, na intensificação das medidas propostas para enfrentamento de epidemias da dengue, chikungunya e Zika, para cada nível de alerta. e alerta;  Organizar e coordenar entrevistas do porta-voz do Ministério da Saúde;  Desenvolver, monitorar, revisar e propor estratégias em relação às ações de comunicação previstas no planejamento; onde há maior incidência de casos de arboviroses, com enfoque nos sinais, nos sintomas e na gravidade; da Saúde sobre arboviroses; de risco.",162
